trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,shape_dist_traveled
6A-R03,05:26:14,05:26:24,P00273,6,,0,
6A-R03,05:29:21,05:29:31,P00079,7,,0,
6A-R03,05:31:56,05:32:06,P00053,8,,0,
6A-R03,05:37:07,05:37:17,P00129,9,,0,
6A-R03,05:41:54,05:42:04,P00121,10,,0,
6A-R03,05:43:28,05:43:38,P00160,11,,0,
6A-R03,05:46:15,05:46:25,P00047,12,,0,
6A-R03,05:50:06,05:50:16,P00073,13,,0,
6A-R03,05:52:55,05:53:05,P00103,14,,0,
6A-R03,05:54:45,05:54:55,P00120,15,,0,
6A-R03,05:57:06,05:57:16,P00222,16,,0,
6A-R03,06:07:32,06:07:42,P00025,17,,0,
6A-R03,06:10:10,06:10:20,P00256,18,,0,
6A-R04,05:00:00,05:00:10,P00256,0,,0,
6A-R04,05:02:41,05:02:51,P00025,1,,0,
6A-R04,05:12:36,05:12:46,P00222,2,,0,
6A-R04,05:14:53,05:15:03,P00120,3,,0,
6A-R04,05:16:45,05:16:55,P00103,4,,0,
6A-R04,05:19:35,05:19:45,P00073,5,,0,
6A-R04,05:23:29,05:23:39,P00047,6,,0,
6A-R04,05:26:23,05:26:33,P00160,7,,0,
6A-R04,05:27:52,05:28:02,P00121,8,,0,
6A-R04,05:32:35,05:32:45,P00129,9,,0,
6A-R04,05:37:45,05:37:55,P00053,10,,0,
6A-R04,05:40:21,05:40:31,P00079,11,,0,
6A-R04,05:43:23,05:43:33,P00273,12,,0,
6A-R04,05:50:01,05:50:11,P00024,13,,0,
6A-R04,05:52:21,05:52:31,P00164,14,,0,
6A-R04,05:56:31,05:56:41,P00085,15,,0,
6A-R04,05:59:49,05:59:59,P00228,16,,0,
6A-R04,06:02:01,06:02:11,P00048,17,,0,
6A-R04,06:08:35,06:08:45,P00199,18,,0,
6C-R01,05:00:00,05:00:10,P00235,0,,0,
6C-R01,05:01:59,05:02:09,B02122P,1,,0,
6C-R01,05:03:42,05:03:52,B00243P,2,,0,
6C-R01,05:07:38,05:07:48,B02554P,3,,0,
6C-R01,05:09:24,05:09:34,B03395P,4,,0,
6C-R01,05:11:01,05:11:11,B05397P,5,,0,
6C-R01,05:13:01,05:13:11,B00114P,6,,0,
6C-R01,05:14:52,05:15:02,B00064P,7,,0,
6C-R01,05:15:27,05:15:37,B02398P,8,,0,
6C-R01,05:18:01,05:18:11,P00160,9,,0,
6C-R01,05:20:06,05:20:16,P00121,10,,0,
6C-R01,05:24:31,05:24:41,B02412P,11,,0,
6C-R01,05:25:57,05:26:07,B01962P,12,,0,
6C-R01,05:27:09,05:27:19,B01963P,13,,0,
6C-R01,05:28:03,05:28:13,B00163P,14,,0,
6C-R01,05:30:14,05:30:24,B04016P,15,,0,
6C-R01,05:31:23,05:31:33,B02965P,16,,0,
6C-R01,05:32:21,05:32:31,B02396P,17,,0,
6C-R01,05:34:35,05:34:45,B02154P,18,,0,
6C-R01,05:35:59,05:36:09,B01833P,19,,0,
6C-R01,05:37:57,05:38:07,B05423P,20,,0,
6C-R01,05:38:58,05:39:08,B03307P,21,,0,
6C-R01,05:49:22,05:49:32,B04505P,22,,0,
6C-R02,05:00:00,05:00:10,B04505P,0,,0,
6C-R02,05:02:27,05:02:37,B01834P,1,,0,
6C-R02,05:03:57,05:04:07,B02155P,2,,0,
6C-R02,05:06:01,05:06:11,B02183P,3,,0,
6C-R02,05:08:04,05:08:14,B02215P,4,,0,
6C-R02,05:10:42,05:10:52,B00115P,5,,0,
6C-R02,05:12:40,05:12:50,B03012P,6,,0,
6C-R02,05:14:54,05:15:04,B03396P,7,,0,
6C-R02,05:16:09,05:16:19,B02082P,8,,0,
6C-R02,05:20:02,05:20:12,B05695P,9,,0,
6C-R02,05:21:55,05:22:05,B03318P,10,,0,
6C-R02,05:23:50,05:24:00,P00235,11,,0,
6D-R03,05:00:00,05:00:10,P00235,0,,0,
6D-R03,05:02:01,05:02:11,B02122P,1,,0,
6D-R03,05:03:44,05:03:54,B00243P,2,,0,
6D-R03,05:07:40,05:07:50,B02554P,3,,0,
6D-R03,05:09:26,05:09:36,B03395P,4,,0,
6D-R03,05:11:03,05:11:13,B05397P,5,,0,
6D-R03,05:13:03,05:13:13,B00114P,6,,0,
6D-R03,05:15:45,05:15:55,B04016P,7,,0,
6D-R03,05:16:54,05:17:04,B02965P,8,,0,
6D-R03,05:17:52,05:18:02,B02396P,9,,0,
6D-R03,05:20:06,05:20:16,B02154P,10,,0,
6D-R03,05:21:30,05:21:40,B01833P,11,,0,
6D-R03,05:23:29,05:23:39,B05423P,12,,0,
6D-R03,05:24:30,05:24:40,B03307P,13,,0,
6D-R03,05:26:39,05:26:49,B02873P,14,,0,
6D-R03,05:33:58,05:34:08,B00611P,15,,0,
6D-R03,05:35:08,05:35:18,B05544P,16,,0,
6D-R03,05:36:40,05:36:50,B00221P,17,,0,
6D-R04,05:00:00,05:00:10,B00221P,0,,0,
6D-R04,05:03:15,05:03:25,B00222P,1,,0,
6D-R04,05:05:22,05:05:32,B00378P,2,,0,
6D-R04,05:06:44,05:06:54,B00612P,3,,0,
6D-R04,05:08:45,05:08:55,B00589P,4,,0,
6D-R04,05:13:19,05:13:29,B00126P,5,,0,
6D-R04,05:14:05,05:14:15,B00127P,6,,0,
6D-R04,05:16:25,05:16:35,B01836P,7,,0,
6D-R04,05:17:08,05:17:18,B01837P,8,,0,
6D-R04,05:18:00,05:18:10,B00694P,9,,0,
6D-R04,05:19:57,05:20:07,B06651P,10,,0,
6D-R04,05:21:51,05:22:01,B00278P,11,,0,
6D-R04,05:22:54,05:23:04,B03305P,12,,0,
6D-R04,05:26:23,05:26:33,B04505P,13,,0,
6D-R04,05:28:49,05:28:59,B01834P,14,,0,
6D-R04,05:30:19,05:30:29,B02155P,15,,0,
6D-R04,05:32:23,05:32:33,B02183P,16,,0,
6D-R04,05:34:26,05:34:36,B02215P,17,,0,
6D-R04,05:37:04,05:37:14,B00115P,18,,0,
6D-R04,05:39:02,05:39:12,B03012P,19,,0,
6D-R04,05:41:16,05:41:26,B03396P,20,,0,
6D-R04,05:46:14,05:46:24,B05695P,21,,0,
6D-R04,05:48:07,05:48:17,B03318P,22,,0,
6D-R04,05:50:01,05:50:11,P00235,23,,0,
7A-R02,05:00:00,05:00:10,B05492P,0,,0,
7A-R02,05:02:14,05:02:24,B04671P,1,,0,
7A-R02,05:04:14,05:04:24,B02484P,2,,0,
7A-R02,05:05:52,05:06:02,B03069P,3,,0,
7A-R02,05:10:43,05:10:53,B00610P,4,,0,
7A-R02,05:14:53,05:15:03,B00132P,5,,0,
7A-R02,05:16:30,05:16:40,B02989P,6,,0,
7A-R02,05:20:09,05:20:19,B00348P,7,,0,
7A-R02,05:23:22,05:23:32,B00252P,8,,0,
7A-R02,05:26:50,05:27:00,B03077P,9,,0,
7A-R02,05:29:03,05:29:13,B00029P,10,,0,
7A-R02,05:30:33,05:30:43,B00251P,11,,0,
7A-R02,05:32:01,05:32:11,B00035P,12,,0,
7A-R02,05:35:13,05:35:23,B01733P,13,,0,
7A-R02,05:39:41,05:39:51,B01170P,14,,0,
7A-R02,05:41:26,05:41:36,B01407P,15,,0,
7A-R02,05:43:16,05:43:26,B01062P,16,,0,
7A-R02,05:47:45,05:47:55,B01139P,17,,0,
7A-R02,05:49:24,05:49:34,B01417P,18,,0,
7A-R02,05:51:17,05:51:27,B01405P,19,,0,
7A-R02,05:55:19,05:55:29,B02870P,20,,0,
7A-R02,05:58:18,05:58:28,B03216P,21,,0,
7A-R02,06:02:25,06:02:35,B00865P,22,,0,
7A-R02,06:03:18,06:03:28,B03148P,23,,0,
7A-R02,06:04:59,06:05:09,B00901P,24,,0,
7A-R02,06:07:13,06:07:23,B01377P,25,,0,
7A-R02,06:08:41,06:08:51,B04544P,26,,0,
7A-R02,06:10:31,06:10:41,B05708P,27,,0,
7P-R01,05:00:00,05:00:10,B01984P,0,,0,
7P-R01,05:01:01,05:01:11,B04489P,1,,0,
7P-R01,05:02:00,05:02:10,B03415P,2,,0,
7P-R01,05:03:03,05:03:13,B02026P,3,,0,
7P-R01,05:04:28,05:04:38,B03860P,4,,0,
7P-R01,05:04:58,05:05:08,B03203P,5,,0,
7P-R01,05:06:20,05:06:30,B02984P,6,,0,
7P-R01,05:10:59,05:11:09,B01511P,7,,0,
7P-R01,05:13:53,05:14:03,B01828P,8,,0,
7P-R01,05:14:36,05:14:46,B00335P,9,,0,
7P-R01,05:16:47,05:16:57,B04644P,10,,0,
7P-R01,05:18:00,05:18:10,B01015P,11,,0,
7P-R01,05:18:43,05:18:53,B04226P,12,,0,
7P-R01,05:19:24,05:19:34,B04225P,13,,0,
7P-R01,05:20:47,05:20:57,B03492P,14,,0,
7P-R01,05:21:56,05:22:06,B04216P,15,,0,
7P-R01,05:22:39,05:22:49,B03968P,16,,0,
7P-R01,05:26:17,05:26:27,B03141P,17,,0,
7P-R01,05:27:22,05:27:32,B02568P,18,,0,
7P-R01,05:32:39,05:32:49,B05827P,19,,0,
7P-R01,05:34:39,05:34:49,B05825P,20,,0,
7P-R01,05:35:59,05:36:09,B02190P,21,,0,
7P-R01,05:38:14,05:38:24,B01373P,22,,0,
7P-R01,05:40:06,05:40:16,B01010P,23,,0,
7P-R01,05:41:32,05:41:42,B00268P,24,,0,
7P-R01,05:42:43,05:42:53,B00269P,25,,0,
7P-R01,05:43:55,05:44:05,B00270P,26,,0,
7P-R01,05:45:01,05:45:11,B02141P,27,,0,
7P-R01,05:46:22,05:46:32,B00732P,28,,0,
7P-R01,05:48:15,05:48:25,P00032,29,,0,
7P-R01,05:51:44,05:51:54,B00236P,30,,0,
7P-R01,05:52:52,05:53:02,B05796P,31,,0,
7P-R01,06:00:37,06:00:47,P00016,32,,0,
D21-R02,05:00:00,05:00:10,B05492P,0,,0,
D21-R02,05:02:19,05:02:29,B04671P,1,,0,
D21-R02,05:04:19,05:04:29,B02484P,2,,0,
D21-R02,05:05:57,05:06:07,B03069P,3,,0,
D21-R02,05:10:48,05:10:58,B00610P,4,,0,
D21-R02,05:14:58,05:15:08,B00132P,5,,0,
D21-R02,05:16:35,05:16:45,B02989P,6,,0,
D21-R02,05:20:14,05:20:24,B00348P,7,,0,
D21-R02,05:23:27,05:23:37,B00252P,8,,0,
D21-R02,05:26:55,05:27:05,B03077P,9,,0,
D21-R02,05:29:08,05:29:18,B00029P,10,,0,
D21-R02,05:30:38,05:30:48,B00251P,11,,0,
D21-R02,05:32:06,05:32:16,B00035P,12,,0,
D21-R02,05:35:18,05:35:28,B01733P,13,,0,
D21-R02,05:39:46,05:39:56,B01170P,14,,0,
D21-R02,05:41:31,05:41:41,B01407P,15,,0,
D21-R02,05:43:21,05:43:31,B01062P,16,,0,
D21-R02,05:47:50,05:48:00,B01139P,17,,0,
D21-R02,05:49:29,05:49:39,B01417P,18,,0,
D21-R02,05:51:19,05:51:29,B01405P,19,,0,
D21-R02,05:52:36,05:52:46,B00004P,20,,0,
D21-R02,05:54:07,05:54:17,B05697P,21,,0,
D21-R02,05:54:41,05:54:51,B01418P,22,,0,
D21-R02,05:59:39,05:59:49,B05508P,23,,0,
D21-R02,06:00:17,06:00:27,B05680P,24,,0,
D21-R02,06:01:03,06:01:13,B00726P,25,,0,
D21-R02,06:02:29,06:02:39,B02916P,26,,0,
D21-R02,06:04:58,06:05:08,B00491P,27,,0,
D21-R02,06:05:59,06:06:09,B05408P,28,,0,
D21-R02,06:08:13,06:08:23,B02133P,29,,0,
D21-R02,06:08:57,06:09:07,B05612P,30,,0,
D21-R02,06:13:38,06:13:48,B05463P,31,,0,
D21-R02,06:14:54,06:15:04,B05881P,32,,0,
D21-R02,06:16:43,06:16:53,B05266P,33,,0,
D21-R02,06:21:28,06:21:38,B05259P,34,,0,
D21-R02,06:24:34,06:24:44,B05569P,35,,0,
D21-R02,06:26:20,06:26:30,B05830P,36,,0,
JAK.17-R01,05:00:00,05:00:10,B02999P,0,,0,
JAK.17-R01,05:01:14,05:01:24,B00564P,1,,0,
JAK.17-R01,05:01:58,05:02:08,B00041P,2,,0,
JAK.17-R01,05:03:30,05:03:40,B02670P,3,,0,
JAK.17-R01,05:04:52,05:05:02,B02847P,4,,0,
JAK.17-R01,05:07:42,05:07:52,B05805P,5,,0,
JAK.17-R01,05:09:59,05:10:09,B01821P,6,,0,
JAK.17-R01,05:11:14,05:11:24,B02127P,7,,0,
JAK.17-R01,05:13:34,05:13:44,B01606P,8,,0,
JAK.17-R01,05:15:49,05:15:59,B00065P,9,,0,
JAK.17-R01,05:16:58,05:17:08,B05850P,10,,0,
JAK.17-R01,05:18:36,05:18:46,B05310P,11,,0,
JAK.17-R01,05:19:07,05:19:17,B04451P,12,,0,
JAK.17-R01,05:19:45,05:19:55,B02975P,13,,0,
JAK.17-R01,05:21:24,05:21:34,B05605P,14,,0,
JAK.17-R01,05:22:18,05:22:28,B01748P,15,,0,
JAK.17-R01,05:23:16,05:23:26,B00110P,16,,0,
JAK.17-R01,05:24:05,05:24:15,B05525P,17,,0,
JAK.17-R01,05:25:34,05:25:44,B02987P,18,,0,
JAK.17-R01,05:26:50,05:27:00,B03421P,19,,0,
JAK.17-R01,05:28:03,05:28:13,B04135P,20,,0,
JAK.17-R01,05:29:29,05:29:39,B04840P,21,,0,
JAK.17-R01,05:30:20,05:30:30,B04696P,22,,0,
JAK.17-R01,05:31:46,05:31:56,B04613P,23,,0,
JAK.17-R01,05:32:35,05:32:45,B04171P,24,,0,
JAK.17-R01,05:33:54,05:34:04,B03340P,25,,0,
JAK.17-R01,05:35:13,05:35:23,B02110P,26,,0,
JAK.17-R01,05:37:26,05:37:36,B05349P,27,,0,
JAK.17-R01,05:40:08,05:40:18,B04760P,28,,0,
JAK.17-R01,05:40:39,05:40:49,B02030P,29,,0,
JAK.17-R01,05:41:32,05:41:42,B03471P,30,,0,
JAK.17-R01,05:42:59,05:43:09,B04757P,31,,0,
JAK.17-R01,05:44:20,05:44:30,B04143P,32,,0,
JAK.17-R01,05:45:33,05:45:43,B03377P,33,,0,
JAK.17-R01,05:47:11,05:47:21,B03984P,34,,0,
JAK.17-R01,05:48:28,05:48:38,B01872P,35,,0,
JAK.17-R01,05:49:25,05:49:35,B01991P,36,,0,
JAK.17-R01,05:50:10,05:50:20,B02619P,37,,0,
JAK.17-R01,05:51:11,05:51:21,B04958P,38,,0,
JAK.17-R01,05:52:10,05:52:20,B04956P,39,,0,
JAK.17-R01,05:52:56,05:53:06,B04955P,40,,0,
JAK.17-R01,05:53:38,05:53:48,B03822P,41,,0,
JAK.17-R01,05:54:42,05:54:52,B05443P,42,,0,
JAK.17-R01,05:56:15,05:56:25,B03938P,43,,0,
JAK.17-R01,05:57:10,05:57:20,B03499P,44,,0,
JAK.17-R01,05:58:51,05:59:01,B02098P,45,,0,
JAK.17-R01,06:01:56,06:02:06,B03433P,46,,0,
JAK.17-R01,06:04:04,06:04:14,B01383P,47,,0,
JAK.17-R01,06:06:00,06:06:10,B04973P,48,,0,
JAK.17-R01,06:11:19,06:11:29,B05527P,49,,0,
JAK.17-R01,06:14:51,06:15:01,B00083P,50,,0,
JAK.17-R01,06:16:04,06:16:14,B03199P,51,,0,
JAK.17-R01,06:20:38,06:20:48,B05866P,52,,0,
JAK.17-R01,06:21:25,06:21:35,B04647P,53,,0,
JAK.17-R01,06:24:03,06:24:13,B05725P,54,,0,
JAK.17-R02,05:00:00,05:00:10,B05725P,0,,0,
JAK.17-R02,05:01:08,05:01:18,B01945P,1,,0,
JAK.17-R02,05:02:56,05:03:06,B00109P,2,,0,
JAK.17-R02,05:09:25,05:09:35,B05540P,3,,0,
JAK.17-R02,05:13:07,05:13:17,B02664P,4,,0,
JAK.17-R02,05:14:38,05:14:48,B00317P,5,,0,
JAK.17-R02,05:17:17,05:17:27,B00770P,6,,0,
JAK.17-R02,05:19:28,05:19:38,B03329P,7,,0,
JAK.17-R02,05:20:31,05:20:41,B05335P,8,,0,
JAK.17-R02,05:22:04,05:22:14,B03989P,9,,0,
JAK.17-R02,05:23:53,05:24:03,B00399P,10,,0,
JAK.17-R02,05:24:47,05:24:57,B01953P,11,,0,
JAK.17-R02,05:26:15,05:26:25,B04507P,12,,0,
JAK.17-R02,05:26:58,05:27:08,B01522P,13,,0,
JAK.17-R02,05:27:45,05:27:55,B00406P,14,,0,
JAK.17-R02,05:28:37,05:28:47,B04957P,15,,0,
JAK.17-R02,05:29:29,05:29:39,B04959P,16,,0,
JAK.17-R02,05:30:36,05:30:46,B04149P,17,,0,
JAK.17-R02,05:31:26,05:31:36,B03027P,18,,0,
JAK.17-R02,05:32:04,05:32:14,B03900P,19,,0,
JAK.17-R02,05:33:31,05:33:41,B02080P,20,,0,
JAK.17-R02,05:34:59,05:35:09,B04344P,21,,0,
JAK.17-R02,05:36:13,05:36:23,B02609P,22,,0,
JAK.17-R02,05:37:39,05:37:49,B04758P,23,,0,
JAK.17-R02,05:39:00,05:39:10,B00978P,24,,0,
JAK.17-R02,05:39:45,05:39:55,B03966P,25,,0,
JAK.17-R02,05:40:25,05:40:35,B02737P,26,,0,
JAK.17-R02,05:41:03,05:41:13,B00239P,27,,0,
JAK.17-R02,05:43:16,05:43:26,B04467P,28,,0,
JAK.17-R02,05:45:21,05:45:31,B03994P,29,,0,
JAK.17-R02,05:46:46,05:46:56,B03341P,30,,0,
JAK.17-R02,05:47:58,05:48:08,B02676P,31,,0,
JAK.17-R02,05:49:00,05:49:10,B04377P,32,,0,
JAK.17-R02,05:50:10,05:50:20,B05108P,33,,0,
JAK.17-R02,05:51:01,05:51:11,B04695P,34,,0,
JAK.17-R02,05:52:31,05:52:41,B02593P,35,,0,
JAK.17-R02,05:53:48,05:53:58,B04367P,36,,0,
JAK.17-R02,05:54:59,05:55:09,B02988P,37,,0,
JAK.17-R02,05:56:19,05:56:29,B04513P,38,,0,
JAK.17-R02,05:57:26,05:57:36,B00111P,39,,0,
JAK.17-R02,05:58:10,05:58:20,B01749P,40,,0,
JAK.17-R02,05:59:11,05:59:21,B04525P,41,,0,
JAK.17-R02,06:00:44,06:00:54,B04908P,42,,0,
JAK.17-R02,06:01:59,06:02:09,B05851P,43,,0,
JAK.17-R02,06:03:09,06:03:19,B00826P,44,,0,
JAK.17-R02,06:05:40,06:05:50,B02996P,45,,0,
JAK.17-R02,06:07:52,06:08:02,B02128P,46,,0,
JAK.17-R02,06:09:16,06:09:26,B03890P,47,,0,
JAK.17-R02,06:11:35,06:11:45,B05806P,48,,0,
JAK.17-R02,06:13:26,06:13:36,B02848P,49,,0,
JAK.17-R02,06:14:42,06:14:52,B02671P,50,,0,
JAK.17-R02,06:15:54,06:16:04,B02856P,51,,0,
JAK.17-R02,06:17:08,06:17:18,B02999P,52,,0,
JAK.25-R01,05:00:00,05:00:10,B05708P,0,,0,
JAK.25-R01,05:02:16,05:02:26,B05361P,1,,0,
JAK.25-R01,05:03:15,05:03:25,B00400P,2,,0,
JAK.25-R01,05:04:22,05:04:32,B05673P,3,,0,
JAK.25-R01,05:05:50,05:06:00,B00875P,4,,0,
JAK.25-R01,05:06:48,05:06:58,B05563P,5,,0,
JAK.25-R01,05:08:45,05:08:55,B01341P,6,,0,
JAK.25-R01,05:10:35,05:10:45,B00019P,7,,0,
JAK.25-R01,05:11:43,05:11:53,B01342P,8,,0,
JAK.25-R01,05:13:28,05:13:38,B02145P,9,,0,
JAK.25-R01,05:14:51,05:15:01,B04388P,10,,0,
JAK.25-R01,05:17:19,05:17:29,B01599P,11,,0,
JAK.25-R01,05:19:04,05:19:14,B02936P,12,,0,
JAK.25-R01,05:21:05,05:21:15,B00659P,13,,0,
JAK.25-R01,05:22:00,05:22:10,B03358P,14,,0,
JAK.25-R01,05:23:37,05:23:47,B00656P,15,,0,
JAK.25-R01,05:24:17,05:24:27,B00870P,16,,0,
JAK.25-R01,05:25:14,05:25:24,B03911P,17,,0,
JAK.25-R01,05:25:53,05:26:03,B01211P,18,,0,
JAK.25-R01,05:26:24,05:26:34,B04392P,19,,0,
JAK.25-R01,05:27:11,05:27:21,B04816P,20,,0,
JAK.25-R01,05:27:49,05:27:59,B03655P,21,,0,
JAK.25-R01,05:28:26,05:28:36,B00577P,22,,0,
JAK.25-R01,05:29:27,05:29:37,B03557P,23,,0,
JAK.25-R01,05:30:51,05:31:01,B03466P,24,,0,
JAK.25-R01,05:31:37,05:31:47,B02247P,25,,0,
JAK.25-R01,05:32:34,05:32:44,B03842P,26,,0,
JAK.25-R01,05:33:15,05:33:25,B04815P,27,,0,
JAK.25-R01,05:33:56,05:34:06,B00475P,28,,0,
JAK.25-R01,05:34:42,05:34:52,B00423P,29,,0,
JAK.25-R01,05:35:23,05:35:33,B04827P,30,,0,
JAK.25-R01,05:36:07,05:36:17,B01371P,31,,0,
JAK.25-R01,05:37:08,05:37:18,B00885P,32,,0,
JAK.25-R01,05:37:38,05:37:48,B00906P,33,,0,
JAK.25-R01,05:38:32,05:38:42,B04473P,34,,0,
JAK.25-R01,05:39:10,05:39:20,B03777P,35,,0,
JAK.25-R01,05:40:04,05:40:14,B03764P,36,,0,
JAK.25-R01,05:40:24,05:40:34,B00419P,37,,0,
JAK.25-R01,05:41:15,05:41:25,B03780P,38,,0,
JAK.25-R01,05:42:11,05:42:21,B04831P,39,,0,
JAK.25-R01,05:42:53,05:43:03,B03378P,40,,0,
JAK.25-R01,05:43:23,05:43:33,B04346P,41,,0,
JAK.25-R01,05:44:10,05:44:20,B03919P,42,,0,
JAK.25-R01,05:45:01,05:45:11,B02821P,43,,0,
JAK.25-R01,05:46:05,05:46:15,B03564P,44,,0,
JAK.25-R01,05:46:51,05:47:01,B01023P,45,,0,
JAK.25-R01,05:47:56,05:48:06,B04258P,46,,0,
JAK.25-R01,05:49:07,05:49:17,B04094P,47,,0,
JAK.25-R01,05:50:37,05:50:47,B04474P,48,,0,
JAK.25-R01,05:51:12,05:51:22,B04966P,49,,0,
JAK.25-R01,05:52:31,05:52:41,B03404P,50,,0,
JAK.25-R01,05:53:38,05:53:48,B02050P,51,,0,
JAK.25-R01,05:54:41,05:54:51,B01799P,52,,0,
JAK.25-R01,05:55:15,05:55:25,B06197P,53,,0,
JAK.28-R01,05:00:00,05:00:10,B05708P,0,,0,
JAK.28-R01,05:02:15,05:02:25,B05361P,1,,0,
JAK.28-R01,05:03:14,05:03:24,B00400P,2,,0,
JAK.28-R01,05:04:21,05:04:31,B05673P,3,,0,
JAK.28-R01,05:05:49,05:05:59,B00875P,4,,0,
JAK.28-R01,05:10:15,05:10:25,B00019P,5,,0,
JAK.28-R01,05:11:23,05:11:33,B01342P,6,,0,
JAK.28-R01,05:13:08,05:13:18,B02145P,7,,0,
JAK.28-R01,05:14:31,05:14:41,B04388P,8,,0,
JAK.28-R01,05:16:59,05:17:09,B01599P,9,,0,
JAK.28-R01,05:18:44,05:18:54,B02936P,10,,0,
JAK.28-R01,05:20:45,05:20:55,B00659P,11,,0,
JAK.28-R01,05:21:40,05:21:50,B03358P,12,,0,
JAK.28-R01,05:22:51,05:23:01,B01122P,13,,0,
JAK.28-R01,05:23:48,05:23:58,B03658P,14,,0,
JAK.28-R01,05:25:08,05:25:18,B02528P,15,,0,
JAK.28-R01,05:26:05,05:26:15,B01978P,16,,0,
JAK.28-R01,05:27:29,05:27:39,B01292P,17,,0,
JAK.28-R01,05:28:31,05:28:41,B04219P,18,,0,
JAK.28-R01,05:30:00,05:30:10,B02074P,19,,0,
JAK.28-R01,05:30:56,05:31:06,B05747P,20,,0,
JAK.28-R01,05:32:17,05:32:27,B03620P,21,,0,
JAK.28-R01,05:32:53,05:33:03,B04968P,22,,0,
JAK.28-R01,05:34:19,05:34:29,B05795P,23,,0,
JAK.28-R01,05:35:07,05:35:17,B02595P,24,,0,
JAK.28-R01,05:36:06,05:36:16,B00990P,25,,0,
JAK.28-R01,05:36:43,05:36:53,B03554P,26,,0,
JAK.28-R01,05:37:03,05:37:13,B00436P,27,,0,
JAK.28-R01,05:38:14,05:38:24,B00992P,28,,0,
JAK.28-R01,05:39:20,05:39:30,B03910P,29,,0,
JAK.28-R01,05:40:11,05:40:21,B03662P,30,,0,
JAK.28-R01,05:41:05,05:41:15,B04888P,31,,0,
JAK.28-R01,05:42:19,05:42:29,B00996P,32,,0,
JAK.28-R01,05:42:44,05:42:54,B04066P,33,,0,
JAK.28-R01,05:43:56,05:44:06,B04248P,34,,0,
JAK.28-R01,05:44:53,05:45:03,B01352P,35,,0,
JAK.28-R01,05:46:38,05:46:48,B00997P,36,,0,
JAK.28-R01,05:47:18,05:47:28,B02206P,37,,0,
JAK.28-R01,05:47:56,05:48:06,B00016P,38,,0,
JAK.28-R01,05:49:38,05:49:48,B00417P,39,,0,
JAK.28-R01,05:50:31,05:50:41,B00397P,40,,0,
JAK.28-R01,05:51:40,05:51:50,B00511P,41,,0,
JAK.28-R01,05:52:18,05:52:28,B04455P,42,,0,
JAK.28-R01,05:53:22,05:53:32,B04376P,43,,0,
JAK.28-R01,05:54:04,05:54:14,B02060P,44,,0,
JAK.28-R01,05:55:15,05:55:25,B00662P,45,,0,
JAK.28-R01,05:57:47,05:57:57,B04538P,46,,0,
JAK.28-R01,05:58:40,05:58:50,B00248P,47,,0,
JAK.28-R01,06:01:13,06:01:23,B00226P,48,,0,
JAK.28-R01,06:04:20,06:04:30,B05645P,49,,0,
JAK.28-R01,06:06:00,06:06:10,B05651P,50,,0,
JAK.28-R01,06:06:59,06:07:09,B04230P,51,,0,
JAK.28-R01,06:08:03,06:08:13,B05331P,52,,0,
JAK.28-R01,06:08:40,06:08:50,B04612P,53,,0,
JAK.28-R01,06:09:42,06:09:52,B05322P,54,,0,
JAK.28-R01,06:10:26,06:10:36,B03545P,55,,0,
JAK.28-R01,06:11:36,06:11:46,B00833P,56,,0,
JAK.28-R01,06:12:24,06:12:34,B03507P,57,,0,
JAK.28-R01,06:13:07,06:13:17,B00565P,58,,0,
JAK.36-R02,05:00:00,05:00:10,B00301P,0,,0,
JAK.36-R02,05:00:46,05:00:56,B01878P,1,,0,
JAK.36-R02,05:01:44,05:01:54,B02613P,2,,0,
JAK.36-R02,05:03:06,05:03:16,B04578P,3,,0,
JAK.36-R02,05:04:06,05:04:16,B03360P,4,,0,
JAK.36-R02,05:05:08,05:05:18,B01046P,5,,0,
JAK.36-R02,05:09:18,05:09:28,B05664P,6,,0,
JAK.36-R02,05:11:05,05:11:15,B03158P,7,,0,
JAK.36-R02,05:13:22,05:13:32,B02281P,8,,0,
JAK.36-R02,05:14:39,05:14:49,B03883P,9,,0,
JAK.36-R02,05:16:32,05:16:42,B00700P,10,,0,
JAK.36-R02,05:17:51,05:18:01,B00701P,11,,0,
JAK.36-R02,05:18:42,05:18:52,B02834P,12,,0,
JAK.36-R02,05:20:08,05:20:18,B04977P,13,,0,
JAK.36-R02,05:21:46,05:21:56,B05369P,14,,0,
JAK.36-R02,05:23:07,05:23:17,B03781P,15,,0,
JAK.36-R02,05:23:45,05:23:55,B03852P,16,,0,
JAK.36-R02,05:24:42,05:24:52,B02301P,17,,0,
JAK.36-R02,05:26:29,05:26:39,B05112P,18,,0,
JAK.36-R02,05:29:26,05:29:36,B02576P,19,,0,
JAK.36-R02,05:31:19,05:31:29,B03306P,20,,0,
JAK.36-R02,05:34:43,05:34:53,B01868P,21,,0,
JAK.36-R02,05:36:03,05:36:13,B01005P,22,,0,
JAK.36-R02,05:37:38,05:37:48,B01588P,23,,0,
JAK.36-R02,05:38:43,05:38:53,B05336P,24,,0,
JAK.36-R02,05:40:27,05:40:37,B00949P,25,,0,
JAK.36-R02,05:42:05,05:42:15,B00626P,26,,0,
JAK.36-R02,05:43:23,05:43:33,B00809P,27,,0,
